0, 0, 37083.22019285527, [7807995.168228004, 27.12552103455792, 8157.756260126759, -4434.907351351476, 4906.448290822627]
0, 1, 61396.75955247256, [6763611.679102031, 15.556329481672446, 8535.740252302605, -6806.036329896369, 5838.451764762694]
0, 2, 90964.10930580055, [7168244.334260863, 37.485602701007934, 8299.013555008909, -3830.6513996275207, 5196.939439510057]
0, 3, 112397.96543824072, [6653535.929568644, 10.37591629694174, 8018.379535164565, -4227.416321009123, 5771.842601730708]
0, 4, 115985.27849522822, [7536384.937399954, 12.829805434742912, 7572.225570103389, -6209.468016270845, 4673.042541670796]
0, 5, 120170.36587954755, [6170024.097454899, 14.678368151377438, 7600.527548867655, -5234.062790254395, 5300.373993950831]
0, 6, 145286.1953806889, [7745260.835569021, 14.644973013734695, 8976.358977308013, -2533.024043105581, 5411.727691810014]
0, 7, 185415.26009904192, [7932732.003496173, 32.64977499558668, 6856.9777956494845, -4454.114873092188, 5135.68894892154]
0, 8, 204305.8417414635, [6345074.257115009, 35.8662764019476, 8376.514602427233, -8562.815302731156, 4663.119922628346]
0, 9, 208232.3010940706, [6204755.326177626, 18.891478525009582, 7953.032903677813, -1720.287803738518, 5117.711781460878]
0, 10, 209003.15981798756, [7212981.24984027, 24.733103722622403, 6859.456957281354, -6192.044514290058, 5145.8666090684055]
0, 11, 215084.82028142642, [7504932.458022472, 32.098746386169594, 7567.339078665927, -9199.379601197445, 5550.473753786288]
0, 12, 221951.6192131403, [6023603.231463637, 16.11337437419573, 7169.241618005819, -4752.701589053329, 4682.846473202373]
0, 13, 225174.88560275116, [6841778.921273293, 26.463550520707418, 6466.357442356225, -7676.016849587495, 4729.871147552466]
0, 14, 227538.6125281321, [6419034.091261507, 35.91049897114315, 6833.679057904821, -3367.5501580472637, 4990.379685388135]
0, 15, 228542.12871929602, [6484456.018424917, 36.60036840761044, 8245.309808087392, -9210.15055207681, 4610.274004384937]
0, 16, 236511.39335639402, [7217117.063523521, 22.70410829971835, 7200.1322809547555, -8690.501492244444, 5019.82562744593]
0, 17, 244749.76582065262, [6240591.468496556, 34.866399954287104, 6474.542306445133, -3428.750851527935, 5271.43107451893]
0, 18, 248270.52615011443, [7012642.542399311, 10.636749093747888, 5921.271165317356, -2657.3467641069556, 4920.533606620346]
0, 19, 252812.09470424525, [7608549.650116999, 35.18086983833663, 5517.281851123428, -2445.866454018391, 4976.021551257631]
0, 20, 255142.48800536362, [6637919.5387099255, 23.70021098678062, 5505.962360750464, -9092.777410012583, 5297.418362536606]
0, 21, 257187.94960333797, [7576027.324771569, 39.66138145037004, 5026.30730708256, -1626.847740996789, 4928.02398166596]
0, 22, 257373.37418679608, [7658645.133941805, 21.004102793156573, 4929.90769138226, -8346.935912105511, 5036.466238644692]
0, 23, 258571.50587710593, [7025330.330645307, 28.413061404838952, 5137.603619039603, -1215.081590822545, 4602.736976625217]
0, 24, 260605.05075437052, [7292567.629629839, 32.76118352012864, 4688.439643393612, -8945.413861421912, 4713.191282426242]
0, 25, 265787.38936964015, [7512663.316794708, 22.541681015344874, 3517.5186730801142, -3329.8351340113877, 4849.046324942109]
0, 26, 266045.1128727842, [7582984.320076019, 24.449107885066375, 3388.514679945547, -3425.0632127979097, 4568.586149177305]
0, 27, 266059.16678924684, [7997327.833246591, 16.960109043267224, 3079.129322116522, -6751.418324999956, 4170.80656503097]
0, 28, 266284.35717336443, [6472412.654421384, 18.00540484636945, 3956.0607195729117, -4657.512083070216, 5177.245552916538]
0, 29, 266779.28965607705, [7748240.850008106, 21.871602017525298, 3000.906622028698, -7640.896849486043, 4360.803580448155]
0, 30, 267307.5676192056, [6870543.2253352, 15.805164241570608, 3228.976920929129, -6067.4660208864825, 4672.081965582668]
0, 31, 267357.8223666545, [7265088.514753739, 14.079478663543505, 3023.387807196502, -7104.568107323439, 4370.376549178748]
0, 32, 269059.6414878651, [7520071.73356699, 28.401847430929706, 6584.546055003653, -8736.029460555772, 4235.2833085062375]
0, 33, 269149.0180266136, [7369488.271728076, 17.11609859670401, 7795.76056343957, -1223.886601816699, 4089.963086872818]
0, 34, 269478.1596050244, [7060140.782448811, 10.031892493873663, 6502.169993207011, -7229.609467713846, 4268.950053777139]
0, 35, 269675.11944341654, [6819586.655732736, 37.84053260112758, 3672.815408948293, -8465.940244803178, 4103.987804423234]
0, 36, 269875.0789849381, [6689303.669459494, 22.146119046055126, 5818.533019381128, 9011.76846571948, 4456.370209570245]
